2.375367;0.015625
2.424242;0.046875
2.468231;0.046875
2.551320;0.046875
2.512219;0.062500
2.443793;0.062500
2.370479;0.062500
2.272727;0.062500
2.238514;0.062500
2.248289;0.078125
2.297165;0.078125
2.326491;0.078125
2.419355;0.078125
2.390029;0.078125
2.434018;0.078125
2.404692;0.078125
2.409580;0.078125
2.365591;0.093750
2.414467;0.093750
2.380254;0.093750
2.404692;0.093750
2.404692;0.093750
2.414467;0.109375
2.429130;0.109375
2.453568;0.109375
2.424242;0.109375
2.390029;0.140625
2.409580;0.140625
2.468231;0.140625
2.526882;0.140625
2.546432;0.140625
2.507331;0.171875
2.517107;0.171875
2.404692;0.171875
2.365591;0.171875
2.326491;0.203125
2.326491;0.203125
2.370479;0.203125
2.341153;0.203125
2.355816;0.234375
2.385142;0.234375
2.350929;0.234375
2.370479;0.234375
2.482893;0.281250
2.600196;0.281250
2.624633;0.281250
2.590420;0.281250
2.463343;0.296875
2.473118;0.296875
2.350929;0.296875
2.355816;0.312500
2.297165;0.312500
2.350929;0.312500
2.375367;0.343750
2.390029;0.343750
2.424242;0.343750
2.443793;0.359375
2.424242;0.359375
2.409580;0.359375
2.429130;0.375000
2.429130;0.375000
2.394917;0.375000
2.390029;0.375000
2.355816;0.375000
2.424242;0.375000
2.458456;0.375000
2.473118;0.421875
2.487781;0.421875
2.526882;0.421875
2.468231;0.437500
2.424242;0.437500
2.375367;0.437500
2.399804;0.484375
2.438905;0.484375
2.434018;0.484375
2.487781;0.531250
2.434018;0.531250
2.414467;0.531250
2.316716;0.531250
2.385142;0.531250
2.311828;0.546875
2.331378;0.546875
2.365591;0.546875
2.385142;0.546875
2.434018;0.578125
2.438905;0.578125
2.385142;0.578125
2.375367;0.578125
2.365591;0.609375
2.346041;0.609375
2.380254;0.609375
2.443793;0.609375
2.478006;0.625000
2.458456;0.625000
2.487781;0.625000
2.468231;0.625000
2.458456;0.656250
2.517107;0.656250
2.453568;0.656250
2.419355;0.656250
2.370479;0.656250
2.355816;0.671875
2.316716;0.671875
2.326491;0.671875
2.360704;0.671875
2.326491;0.718750
2.394917;0.718750
2.443793;0.718750
2.463343;0.718750
2.434018;0.750000
2.390029;0.750000
2.487781;0.750000
2.399804;0.750000
2.453568;0.750000
2.473118;0.765625
2.463343;0.765625
2.492669;0.765625
2.497556;0.765625
2.458456;0.812500
2.419355;0.812500
2.365591;0.812500
2.346041;0.812500
2.390029;0.828125
2.380254;0.828125
2.394917;0.828125
2.497556;0.828125
2.561095;0.843750
2.536657;0.843750
2.487781;0.843750
2.492669;0.843750
2.409580;0.843750
2.424242;0.859375
2.375367;0.859375
2.316716;0.859375
2.321603;0.859375
2.394917;0.890625
