1.195320;0.015625
0.101129;0.046875
-0.415238;0.046875
-1.104209;0.046875
-0.704051;0.062500
-0.236136;0.062500
-0.345465;0.062500
0.134872;0.062500
0.555453;0.062500
0.366594;0.078125
0.492357;0.078125
0.524323;0.078125
0.188376;0.078125
0.019461;0.078125
0.012514;0.078125
-0.242677;0.078125
-0.228410;0.078125
-0.187772;0.093750
-0.163665;0.093750
-0.125898;0.093750
-0.025327;0.093750
-0.021407;0.093750
0.036325;0.109375
0.047064;0.109375
0.056144;0.109375
0.044659;0.109375
-0.004731;0.140625
0.026711;0.140625
0.080877;0.140625
0.034379;0.140625
-0.002425;0.140625
-0.038161;0.171875
-0.072444;0.171875
-0.100228;0.171875
-0.012027;0.171875
-0.027148;0.203125
0.058178;0.203125
0.121917;0.203125
0.021847;0.203125
0.031448;0.234375
0.035636;0.234375
-0.046655;0.234375
-0.028105;0.234375
0.032277;0.281250
0.027780;0.281250
-0.032406;0.281250
-0.099805;0.281250
-0.164449;0.296875
-0.043753;0.296875
-0.033246;0.296875
0.071502;0.312500
0.067096;0.312500
0.148250;0.312500
0.110179;0.343750
0.058350;0.343750
0.020645;0.343750
-0.031810;0.359375
-0.074859;0.359375
-0.085079;0.359375
-0.059744;0.375000
-0.032788;0.375000
-0.031181;0.375000
-0.013016;0.375000
0.002845;0.375000
0.075006;0.375000
0.055863;0.375000
0.039736;0.421875
0.004054;0.421875
-0.008421;0.421875
-0.048651;0.437500
-0.056552;0.437500
-0.056006;0.437500
0.034794;0.484375
0.065698;0.484375
0.032861;0.484375
0.047862;0.531250
-0.027214;0.531250
-0.031009;0.531250
-0.074921;0.531250
0.029002;0.531250
-0.008700;0.546875
0.038058;0.546875
0.028882;0.546875
0.037887;0.546875
0.032112;0.578125
-0.033487;0.578125
-0.060452;0.578125
-0.047158;0.578125
-0.040847;0.609375
0.004662;0.609375
0.037999;0.609375
0.048156;0.609375
0.052129;0.625000
-0.011231;0.625000
-0.028694;0.625000
-0.030505;0.625000
-0.019392;0.656250
0.002923;0.656250
-0.023502;0.656250
-0.007875;0.656250
-0.035424;0.656250
0.028160;0.671875
0.038352;0.671875
0.039738;0.671875
0.061992;0.671875
0.022633;0.718750
0.023587;0.718750
0.002034;0.718750
-0.010579;0.718750
-0.081464;0.750000
-0.100353;0.750000
0.013680;0.750000
-0.046082;0.750000
0.022399;0.750000
0.013965;0.765625
0.034546;0.765625
0.030630;0.765625
-0.003828;0.765625
0.001187;0.812500
-0.021611;0.812500
-0.042151;0.812500
0.023468;0.812500
0.063620;0.828125
0.025622;0.828125
0.038079;0.828125
0.048944;0.828125
0.011954;0.843750
-0.047275;0.843750
-0.113904;0.843750
-0.080210;0.843750
-0.056685;0.843750
0.010011;0.859375
0.001258;0.859375
0.044149;0.859375
0.062256;0.859375
0.094274;0.890625
0.055783;0.890625
0.001926;0.890625
-0.010979;0.890625
0.015455;0.890625
-0.035936;0.906250
-0.089846;0.906250
-0.054400;0.906250
0.009303;0.906250
0.002895;0.953125
-0.003666;0.953125
0.004473;0.953125
-0.007393;0.953125
0.023502;0.984375
0.016929;0.984375
0.008000;0.984375
0.014902;0.984375
0.005506;0.984375
-0.003770;1.000000
-0.017747;1.000000
-0.022424;1.000000
0.029873;1.000000
-0.007878;1.031250
0.035989;1.031250
-0.004338;1.031250
-0.004456;1.031250
0.007072;1.046875
-0.006639;1.046875
0.012218;1.046875
-0.038948;1.046875
-0.039338;1.046875
0.013599;1.093750
-0.006841;1.093750
0.038644;1.093750
0.035115;1.093750
0.025927;1.093750
-0.010729;1.109375
-0.047600;1.109375
-0.049787;1.109375
0.032693;1.109375
-0.038932;1.140625
-0.006967;1.140625
0.000303;1.140625
0.033788;1.140625
-0.004014;1.171875
-0.034499;1.171875
0.025428;1.171875
0.072763;1.171875
0.057333;1.187500
0.026705;1.187500
-0.006713;1.187500
-0.032102;1.187500
-0.048543;1.187500
-0.056050;1.234375
-0.060577;1.234375
0.002832;1.234375
0.011822;1.234375
0.027082;1.265625
0.031456;1.265625
0.026453;1.265625
0.011816;1.265625
-0.003692;1.265625
-0.017960;1.296875
0.010337;1.296875
-0.016701;1.296875
0.041792;1.296875
0.034975;1.328125
-0.002451;1.328125
-0.044894;1.328125
-0.082794;1.328125
-0.061165;1.328125
-0.016330;1.328125
0.023688;1.328125
0.074121;1.375000
0.067752;1.375000
0.053217;1.375000
0.016412;1.375000
-0.017023;1.390625
-0.058449;1.390625
-0.024745;1.390625
-0.036448;1.421875
0.007456;1.421875
0.008916;1.421875
0.032329;1.421875
-0.016133;1.437500
-0.018455;1.437500
0.003234;1.437500
0.016869;1.437500
-0.018949;1.437500
0.012628;1.437500
0.010508;1.437500
0.006189;1.453125
-0.015018;1.453125
-0.006144;1.453125
-0.008455;1.468750
0.018057;1.468750
0.004551;1.468750
0.023745;1.500000
0.008490;1.500000
-0.013331;1.500000
-0.027694;1.515625
-0.043649;1.515625
0.017552;1.515625
0.036096;1.531250
-0.020532;1.531250
0.002734;1.531250
0.016451;1.531250
0.040784;1.546875
-0.028923;1.546875
-0.025382;1.546875
-0.007239;1.593750
0.008691;1.593750
0.033572;1.593750
-0.000868;1.625000
0.014662;1.625000
-0.001058;1.625000
-0.010410;1.625000
-0.025360;1.625000
-0.024602;1.625000
-0.014595;1.625000
-0.049227;1.671875
0.011209;1.671875
0.028357;1.671875
0.032743;1.671875
0.004661;1.687500
0.009745;1.687500
